Invoice,ProductID,Product,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Description_y,text
737717,4430,Home Decor Lamp,6,2021-01-24 07:00:00.000000000,38.99,40024,57,Male,98.05,High,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
352764,5435,Wireless Mouse,8,2021-01-24 08:00:00.000000000,55.04,59630,55,Female,138.43,Low,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
814998,4760,Wall Clock,6,2021-01-24 09:00:00.000000000,9.37,40734,36,Male,24.55,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
566882,3050,Wireless Mouse,9,2021-01-24 10:00:00.000000000,144.42,10515,53,Female,400.51,Medium,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
840427,2165,Ceramic Mug,9,2021-01-24 11:00:00.000000000,101.84,76727,50,Male,155.42,High,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
612153,9567,Water Bottle,2,2021-01-24 12:00:00.000000000,140.31,56216,30,Female,203.33,Medium,United Kingdom,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
167215,3033,Water Bottle,1,2021-01-24 13:00:00.000000000,43.5,81833,31,Male,84.0,High,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
955474,7467,Wireless Mouse,2,2021-01-24 14:00:00.000000000,93.66,68755,50,Female,143.32,Medium,United Kingdom,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
244356,1145,Desk Organizer,5,2021-01-24 15:00:00.000000000,103.38,37856,46,Female,255.21,High,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
303861,5388,Bluetooth Speaker,4,2021-01-24 16:00:00.000000000,51.04,83870,53,Male,115.96,Low,Canada,Electronics,,
455612,8832,Notebook,4,2021-01-24 17:00:00.000000000,127.98,34162,27,Female,351.94,High,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
554605,9623,Storage Box,9,2021-01-24 18:00:00.000000000,142.34,16008,48,Male,165.89,Low,Canada,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
109435,9896,Water Bottle,8,2021-01-24 19:00:00.000000000,133.3,17987,23,Male,377.26,Medium,United Kingdom,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
547556,9173,Wireless Mouse,6,2021-01-24 20:00:00.000000000,112.16,72532,18,Female,177.96,High,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
799438,3632,Wireless Mouse,1,2021-01-24 21:00:00.000000000,45.23,13332,24,Female,89.62,Medium,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
965264,5494,Bluetooth Speaker,2,2021-01-24 22:00:00.000000000,45.83,76323,44,Male,86.03,High,Canada,Electronics,,
675581,9056,Bluetooth Speaker,6,2021-01-24 23:00:00.000000000,144.69,48990,38,Male,364.71,Medium,USA,Electronics,,
178781,8511,LED Light Strip,2,2021-01-25 00:00:00.000000000,6.49,19873,45,Female,11.95,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
291475,2828,LED Light Strip,5,2021-01-25 01:00:00.000000000,108.83,92542,33,Female,314.2,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
260196,5805,Desk Organizer,5,2021-01-25 02:00:00.000000000,107.41,95761,40,Female,301.29,High,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
326507,1806,Desk Organizer,6,2021-01-25 03:00:00.000000000,95.29,46444,37,Female,261.51,High,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
406063,8486,Ceramic Mug,6,2021-01-25 04:00:00.000000000,148.57,45340,55,Male,169.74,High,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
864121,9202,Desk Organizer,6,2021-01-25 05:00:00.000000000,50.22,15033,42,Female,136.02,High,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
876665,2868,Home Decor Lamp,2,2021-01-25 06:00:00.000000000,54.3,83324,45,Male,139.19,Medium,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
790607,8878,Bluetooth Speaker,3,2021-01-25 07:00:00.000000000,16.45,25689,22,Male,19.86,Low,Australia,Electronics,,
221172,6690,Storage Box,6,2021-01-25 08:00:00.000000000,69.21,97134,38,Male,84.08,High,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
456902,8827,Home Decor Lamp,8,2021-01-25 09:00:00.000000000,42.85,10066,35,Female,51.52,High,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
584963,6429,Notebook,1,2021-01-25 10:00:00.000000000,54.79,55246,23,Male,56.03,High,Canada,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
555968,4564,Wireless Mouse,1,2021-01-25 11:00:00.000000000,126.01,17533,46,Female,264.28,High,United Kingdom,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
418717,2389,Desk Organizer,2,2021-01-25 12:00:00.000000000,140.65,90639,36,Male,414.47,High,United Kingdom,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
159101,8274,Wireless Mouse,6,2021-01-25 13:00:00.000000000,31.93,80152,50,Male,59.94,Low,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
595972,1824,Water Bottle,9,2021-01-25 14:00:00.000000000,59.01,69658,18,Female,122.83,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
388790,3265,Ceramic Mug,4,2021-01-25 15:00:00.000000000,139.65,48498,20,Male,410.0,Medium,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
990617,1936,Water Bottle,3,2021-01-25 16:00:00.000000000,13.96,21772,59,Male,21.08,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
647337,7402,Ceramic Mug,8,2021-01-25 17:00:00.000000000,18.39,99385,38,Male,49.96,Medium,United Kingdom,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
834965,4845,LED Light Strip,9,2021-01-25 18:00:00.000000000,28.6,59036,52,Female,59.85,High,United Kingdom,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
460260,2796,Wireless Mouse,5,2021-01-25 19:00:00.000000000,91.31,68531,58,Male,195.31,High,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
983811,9245,Ceramic Mug,9,2021-01-25 20:00:00.000000000,26.82,22940,57,Male,45.23,Medium,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
692673,8214,Wall Clock,2,2021-01-25 21:00:00.000000000,145.37,26932,20,Male,308.65,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
750419,1726,Home Decor Lamp,3,2021-01-25 22:00:00.000000000,69.77,66827,42,Male,79.98,Medium,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
533374,3736,Ceramic Mug,7,2021-01-25 23:00:00.000000000,77.72,71431,55,Male,196.58,Medium,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
820777,2913,Ceramic Mug,7,2021-01-26 00:00:00.000000000,40.77,34648,37,Male,63.98,Medium,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
647577,8657,Home Decor Lamp,6,2021-01-26 01:00:00.000000000,73.29,42966,51,Male,203.4,Low,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
472370,3466,Wireless Mouse,6,2021-01-26 02:00:00.000000000,100.98,37777,38,Female,175.27,Medium,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
987225,8312,Wireless Mouse,2,2021-01-26 03:00:00.000000000,113.92,42567,40,Male,146.46,Medium,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
371967,9194,Home Decor Lamp,6,2021-01-26 04:00:00.000000000,114.31,27174,23,Male,273.4,High,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
291232,8906,Water Bottle,4,2021-01-26 05:00:00.000000000,88.79,52598,30,Male,118.02,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
404119,5876,Wall Clock,3,2021-01-26 06:00:00.000000000,136.13,69199,40,Male,341.33,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
109540,8287,Storage Box,2,2021-01-26 07:00:00.000000000,123.52,23798,26,Female,362.68,Low,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
640652,1892,Notebook,1,2021-01-26 08:00:00.000000000,114.77,75364,34,Male,293.71,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
497827,5675,Wall Clock,5,2021-01-26 09:00:00.000000000,13.06,27558,19,Male,13.65,High,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
651951,2933,Wireless Mouse,2,2021-01-26 10:00:00.000000000,6.0,71084,36,Female,13.2,High,United Kingdom,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
151991,2380,Storage Box,2,2021-01-26 11:00:00.000000000,35.8,54237,36,Male,85.59,Medium,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
288751,2290,LED Light Strip,7,2021-01-26 12:00:00.000000000,101.21,75497,24,Male,268.3,High,Australia,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
466326,2640,Desk Organizer,8,2021-01-26 13:00:00.000000000,64.62,10178,59,Male,71.86,Medium,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
786337,8490,Ceramic Mug,8,2021-01-26 14:00:00.000000000,63.35,96006,59,Male,124.18,High,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
718992,2218,Home Decor Lamp,4,2021-01-26 15:00:00.000000000,133.27,27118,37,Male,275.97,Low,Australia,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
149115,6016,Home Decor Lamp,1,2021-01-26 16:00:00.000000000,134.86,32616,26,Male,180.48,Medium,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
453151,7881,Ceramic Mug,7,2021-01-26 17:00:00.000000000,136.83,10798,34,Female,225.07,High,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
843583,1954,Desk Organizer,1,2021-01-26 18:00:00.000000000,50.51,17601,44,Female,94.98,High,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
291962,8291,Notebook,4,2021-01-26 19:00:00.000000000,105.2,35363,19,Male,280.51,High,Canada,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
821747,1974,Desk Organizer,8,2021-01-26 20:00:00.000000000,44.39,12795,53,Male,126.9,Low,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
249143,5133,Storage Box,2,2021-01-26 21:00:00.000000000,32.64,55264,36,Male,73.66,Low,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
814635,6370,Desk Organizer,6,2021-01-26 22:00:00.000000000,31.77,82833,34,Male,56.86,High,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
636226,4972,Storage Box,6,2021-01-26 23:00:00.000000000,54.61,13084,22,Male,82.36,Low,Canada,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
453824,6295,Desk Organizer,9,2021-01-27 00:00:00.000000000,67.34,86646,56,Female,199.61,Low,Australia,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
104000,9228,Notebook,5,2021-01-27 01:00:00.000000000,125.49,10731,35,Female,372.21,Low,USA,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
825948,4020,Notebook,4,2021-01-27 02:00:00.000000000,22.38,11129,24,Female,63.78,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
987474,9987,Wireless Mouse,5,2021-01-27 03:00:00.000000000,111.56,38022,34,Female,286.86,Low,Australia,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
455754,5036,Ceramic Mug,5,2021-01-27 04:00:00.000000000,82.06,11605,56,Male,135.53,Medium,Canada,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
351492,6068,Notebook,8,2021-01-27 05:00:00.000000000,46.75,87506,53,Male,123.14,Medium,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
990123,6233,Storage Box,8,2021-01-27 06:00:00.000000000,76.46,54130,57,Male,138.97,High,Australia,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
599522,1317,Notebook,2,2021-01-27 07:00:00.000000000,48.49,39265,21,Male,80.18,Low,Australia,Office,"A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking.","Notebook Office A hardbound notebook featuring acid-free 100-GSM paper suitable for writing, sketching, or structured note-taking."
591072,3396,Wireless Mouse,7,2021-01-27 08:00:00.000000000,91.43,42330,55,Female,227.64,Medium,Canada,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
138304,3162,Home Decor Lamp,8,2021-01-27 09:00:00.000000000,67.91,78469,42,Male,78.73,Medium,Canada,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
604999,3745,Storage Box,6,2021-01-27 10:00:00.000000000,28.84,25187,22,Female,31.64,High,United Kingdom,Storage,A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.,Storage Box Storage A reinforced polypropylene storage box featuring snap-lock edges for secure organization of household items.
431593,2591,Wireless Mouse,5,2021-01-27 11:00:00.000000000,21.9,35791,47,Male,41.52,Medium,USA,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
707274,7183,Water Bottle,9,2021-01-27 12:00:00.000000000,84.27,80610,29,Female,159.38,High,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
251836,4930,Water Bottle,3,2021-01-27 13:00:00.000000000,135.85,49867,21,Female,379.2,Low,Australia,Kitchen,A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.,Water Bottle Kitchen A double-wall insulated stainless-steel bottle capable of maintaining liquid temperature for extended outdoor or gym use.
208940,2312,LED Light Strip,4,2021-01-27 14:00:00.000000000,54.87,10893,41,Female,68.71,High,United Kingdom,Lighting / Decor,An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.,LED Light Strip Lighting / Decor An adhesive-backed RGB light strip offering adjustable color modes and remote control functionality.
924926,5311,Desk Organizer,9,2021-01-27 15:00:00.000000000,111.29,29773,46,Female,138.73,Medium,Canada,Office,"A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items.","Desk Organizer Office A multi-compartment organizer with modular slots for pens, sticky notes, accessories, and small stationery items."
365517,8314,Ceramic Mug,6,2021-01-27 16:00:00.000000000,100.51,14239,26,Male,130.15,Low,Australia,Kitchen,A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.,Ceramic Mug Kitchen A kiln-fired ceramic mug with a heat-retaining body and ergonomic handle designed for comfortable one-hand use.
767521,3383,Bluetooth Speaker,8,2021-01-27 17:00:00.000000000,140.08,30863,21,Female,148.41,High,Australia,Electronics,,
721820,4239,Wall Clock,7,2021-01-27 18:00:00.000000000,124.04,61415,41,Female,141.84,High,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
979090,3139,Wireless Mouse,2,2021-01-27 19:00:00.000000000,87.16,78968,31,Female,202.19,Low,USA,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
485777,2704,Home Decor Lamp,3,2021-01-27 20:00:00.000000000,100.27,70430,22,Female,186.82,Low,United Kingdom,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
724674,7924,Wall Clock,1,2021-01-27 21:00:00.000000000,135.27,11515,35,Female,341.86,Low,Australia,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
651638,1362,Home Decor Lamp,9,2021-01-27 22:00:00.000000000,62.93,24605,59,Female,187.86,High,USA,Lighting / Decor,A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.,Home Decor Lamp Lighting / Decor A soft-glow LED lamp with a frosted acrylic shade that distributes warm light evenly for ambient room lighting.
717296,3604,Wall Clock,7,2021-01-27 23:00:00.000000000,52.39,66240,36,Male,121.44,Low,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
980729,5286,Wireless Mouse,1,2021-01-28 00:00:00.000000000,6.57,15586,29,Female,7.23,Low,United Kingdom,Electronics,A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.,Wireless Mouse Electronics A 2.4-GHz wireless mouse with optical tracking and adjustable DPI levels for smooth navigation on multiple surfaces.
649639,4738,Bluetooth Speaker,3,2021-01-28 01:00:00.000000000,124.85,41186,35,Male,150.96,Low,Canada,Electronics,,
712956,3469,Wall Clock,4,2021-01-28 02:00:00.000000000,121.14,36928,34,Male,334.59,High,Canada,Home Decor,"A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility.","Wall Clock Home Decor A matte-finish wall clock featuring silent quartz movement and contrasting hour markers for clear, low-glare visibility."
